team,scenario_key,stage_game1,opponent_game1,p_win_game1,p_draw_game1,p_loss_game1,stage_game2,opponent_game2,p_win_game2,p_draw_game2,p_loss_game2,p_cenario,p_passa_cenario_cond
Administração Pública,LM2:Línguas e Relações Empresariais|LM3:Eng. Aeroespacial,LM2,Línguas e Relações Empresariais,47.4661,0.0000,52.5339,LM3,Eng. Aeroespacial,45.7530,0.0000,54.2470,2.8020,34.6538
Administração Pública,LM2:Eng. Civil|LM3:Eng. Aeroespacial,LM2,Eng. Civil,45.6114,0.0000,54.3886,LM3,Eng. Aeroespacial,47.1868,0.0000,52.8132,2.6660,35.9715
Administração Pública,LM2:Línguas e Relações Empresariais|LM3:Tecnologias de Informação,LM2,Línguas e Relações Empresariais,45.6555,0.0000,54.3445,LM3,Tecnologias de Informação,44.8552,0.0000,55.1448,2.6240,34.7942
Administração Pública,LM2:Contabilidade|LM3:Eng. Aeroespacial,LM2,Contabilidade,47.0227,0.0000,52.9773,LM3,Eng. Aeroespacial,43.1425,0.0000,56.8575,2.6030,32.5010
Administração Pública,LM2:Contabilidade|LM3:Tecnologias de Informação,LM2,Contabilidade,45.8561,0.0000,54.1439,LM3,Tecnologias de Informação,44.2924,0.0000,55.7076,2.5580,33.3464
Administração Pública,LM2:Eng. Civil|LM3:Tecnologias de Informação,LM2,Eng. Civil,45.6918,0.0000,54.3082,LM3,Tecnologias de Informação,43.2891,0.0000,56.7109,2.4140,33.1814
Administração Pública,LM2:Línguas e Relações Empresariais|LM3:Biotecnologia,LM2,Línguas e Relações Empresariais,45.6532,0.0000,54.3468,LM3,Biotecnologia,45.6997,0.0000,54.3003,2.1510,34.7745
Administração Pública,LM2:Contabilidade|LM3:Biotecnologia,LM2,Contabilidade,46.6509,0.0000,53.3491,LM3,Biotecnologia,44.3396,0.0000,55.6604,2.1200,34.1509
Administração Pública,LM2:Eng. Civil|LM3:Biotecnologia,LM2,Eng. Civil,45.1914,0.0000,54.8086,LM3,Biotecnologia,45.3876,0.0000,54.6124,2.0380,34.8871
Administração Pública,LM2:Línguas e Relações Empresariais|LM3:Matemática,LM2,Línguas e Relações Empresariais,47.1100,0.0000,52.8900,LM3,Matemática,46.1893,0.0000,53.8107,1.9550,34.9361
Administração Pública,LM2:Contabilidade|LM3:Matemática,LM2,Contabilidade,46.0415,0.0000,53.9585,LM3,Matemática,44.5255,0.0000,55.4745,1.7810,34.8119
Administração Pública,LM2:Eng. Civil|LM3:Matemática,LM2,Eng. Civil,45.7045,0.0000,54.2955,LM3,Matemática,45.8190,0.0000,54.1810,1.7460,34.4788
Administração Pública,LM2:Línguas e Relações Empresariais|LM3:Eng. Informática,LM2,Línguas e Relações Empresariais,43.6508,0.0000,56.3492,LM3,Eng. Informática,44.9495,0.0000,55.0505,1.3860,33.9105
Administração Pública,LM2:Contabilidade|LM3:Eng. Informática,LM2,Contabilidade,46.5201,0.0000,53.4799,LM3,Eng. Informática,45.1282,0.0000,54.8718,1.3650,35.0183
Administração Pública,LM2:Eng. Civil|LM3:Eng. Informática,LM2,Eng. Civil,46.4179,0.0000,53.5821,LM3,Eng. Informática,44.7761,0.0000,55.2239,1.3400,33.9552
Administração Pública,LM2:Gestão e Planeamento em Turismo|LM3:Eng. Aeroespacial,LM2,Gestão e Planeamento em Turismo,42.6966,0.0000,57.3034,LM3,Eng. Aeroespacial,46.6292,0.0000,53.3708,1.2460,34.9920
Administração Pública,LM2:Gestão e Planeamento em Turismo|LM3:Tecnologias de Informação,LM2,Gestão e Planeamento em Turismo,42.7500,0.0000,57.2500,LM3,Tecnologias de Informação,45.3333,0.0000,54.6667,1.2000,33.2500
Administração Pública,LM2:Gestão e Planeamento em Turismo|LM3:Biotecnologia,LM2,Gestão e Planeamento em Turismo,45.5984,0.0000,54.4016,LM3,Biotecnologia,46.3897,0.0000,53.6103,1.0110,35.1137
Administração Pública,LM2:Gestão e Planeamento em Turismo|LM3:Matemática,LM2,Gestão e Planeamento em Turismo,43.6451,0.0000,56.3549,LM3,Matemática,46.0432,0.0000,53.9568,0.8340,35.1319
Administração Pública,LM2:Eng. Civil|LM3:MTC,LM2,Eng. Civil,47.2183,0.0000,52.7817,LM3,MTC,49.2154,0.0000,50.7846,0.7010,38.5164
Administração Pública,LM2:Línguas e Relações Empresariais|LM3:MTC,LM2,Línguas e Relações Empresariais,43.2990,0.0000,56.7010,LM3,MTC,39.0280,0.0000,60.9720,0.6790,30.1915
Administração Pública,LM2:Contabilidade|LM3:MTC,LM2,Contabilidade,43.3036,0.0000,56.6964,LM3,MTC,46.5774,0.0000,53.4226,0.6720,34.6726
Administração Pública,LM2:Gestão e Planeamento em Turismo|LM3:Eng. Informática,LM2,Gestão e Planeamento em Turismo,42.9268,0.0000,57.0732,LM3,Eng. Informática,45.8537,0.0000,54.1463,0.6150,34.1463
Administração Pública,LM2:Contabilidade|LM3:Biologia,LM2,Contabilidade,45.9638,0.0000,54.0362,LM3,Biologia,40.8567,0.0000,59.1433,0.6070,30.4778
Administração Pública,LM2:Design|LM3:Eng. Aeroespacial,LM2,Design,47.1477,0.0000,52.8523,LM3,Eng. Aeroespacial,47.8188,0.0000,52.1812,0.5960,36.5772
Administração Pública,LM2:Línguas e Relações Empresariais|LM3:Biologia,LM2,Línguas e Relações Empresariais,45.1342,0.0000,54.8658,LM3,Biologia,43.6242,0.0000,56.3758,0.5960,33.0537
Administração Pública,LM2:Design|LM3:Tecnologias de Informação,LM2,Design,45.4545,0.0000,54.5455,LM3,Tecnologias de Informação,44.5455,0.0000,55.4545,0.5500,34.3636
Administração Pública,LM2:Eng. Civil|LM3:Biologia,LM2,Eng. Civil,46.9112,0.0000,53.0888,LM3,Biologia,44.4015,0.0000,55.5985,0.5180,32.2394
Administração Pública,LM2:Design|LM3:Biotecnologia,LM2,Design,46.9729,0.0000,53.0271,LM3,Biotecnologia,44.2589,0.0000,55.7411,0.4790,35.2818
Administração Pública,LM2:Design|LM3:Matemática,LM2,Design,48.2385,0.0000,51.7615,LM3,Matemática,46.3415,0.0000,53.6585,0.3690,35.7724
Administração Pública,LM2:Gestão e Planeamento em Turismo|LM3:MTC,LM2,Gestão e Planeamento em Turismo,43.7086,0.0000,56.2914,LM3,MTC,43.3775,0.0000,56.6225,0.3020,33.1126
Administração Pública,LM2:Gestão e Planeamento em Turismo|LM3:Biologia,LM2,Gestão e Planeamento em Turismo,49.5017,0.0000,50.4983,LM3,Biologia,38.2060,0.0000,61.7940,0.3010,28.5714
Administração Pública,LM2:Design|LM3:Eng. Informática,LM2,Design,43.9216,0.0000,56.0784,LM3,Eng. Informática,43.5294,0.0000,56.4706,0.2550,32.1569
Administração Pública,LM2:Design|LM3:MTC,LM2,Design,49.2857,0.0000,50.7143,LM3,MTC,42.1429,0.0000,57.8571,0.1400,35.7143
Administração Pública,LM2:Design|LM3:Biologia,LM2,Design,36.9565,0.0000,63.0435,LM3,Biologia,40.5797,0.0000,59.4203,0.1380,28.9855
Administração Pública,LM2:Biologia e Geologia|LM3:Eng. Aeroespacial,LM2,Biologia e Geologia,37.5000,0.0000,62.5000,LM3,Eng. Aeroespacial,50.0000,0.0000,50.0000,0.0400,35.0000
Administração Pública,LM2:Biologia e Geologia|LM3:Tecnologias de Informação,LM2,Biologia e Geologia,46.8750,0.0000,53.1250,LM3,Tecnologias de Informação,40.6250,0.0000,59.3750,0.0320,28.1250
Administração Pública,LM2:Biologia e Geologia|LM3:Matemática,LM2,Biologia e Geologia,37.5000,0.0000,62.5000,LM3,Matemática,50.0000,0.0000,50.0000,0.0320,37.5000
Administração Pública,LM2:Biologia e Geologia|LM3:Biotecnologia,LM2,Biologia e Geologia,51.8519,0.0000,48.1481,LM3,Biotecnologia,29.6296,0.0000,70.3704,0.0270,11.1111
Administração Pública,LM2:Biologia e Geologia|LM3:Eng. Informática,LM2,Biologia e Geologia,40.0000,0.0000,60.0000,LM3,Eng. Informática,50.0000,0.0000,50.0000,0.0200,30.0000
Administração Pública,LM2:Biologia e Geologia|LM3:MTC,LM2,Biologia e Geologia,57.1429,0.0000,42.8571,LM3,MTC,28.5714,0.0000,71.4286,0.0070,28.5714
Administração Pública,LM2:Biologia e Geologia|LM3:Biologia,LM2,Biologia e Geologia,42.8571,0.0000,57.1429,LM3,Biologia,57.1429,0.0000,42.8571,0.0070,42.8571
Biologia,LM1:Contabilidade|LM3:Administração Pública,LM1,Contabilidade,57.9901,0.0000,42.0099,LM3,Administração Pública,59.1433,0.0000,40.8567,0.6070,34.4316
Biologia,LM1:Línguas e Relações Empresariais|LM3:Administração Pública,LM1,Línguas e Relações Empresariais,54.8658,0.0000,45.1342,LM3,Administração Pública,56.3758,0.0000,43.6242,0.5960,29.8658
Biologia,LM1:Eng. Civil|LM3:Administração Pública,LM1,Eng. Civil,53.0888,0.0000,46.9112,LM3,Administração Pública,55.5985,0.0000,44.4015,0.5180,30.6950
Biologia,LM1:Línguas e Relações Empresariais|LM3:Eng. Biomédica,LM1,Línguas e Relações Empresariais,58.4352,0.0000,41.5648,LM3,Eng. Biomédica,58.9242,0.0000,41.0758,0.4090,47.6773
Biologia,LM1:Contabilidade|LM3:Eng. Biomédica,LM1,Contabilidade,57.3566,0.0000,42.6434,LM3,Eng. Biomédica,54.3641,0.0000,45.6359,0.4010,46.3840
Biologia,LM1:Eng. Civil|LM3:Eng. Biomédica,LM1,Eng. Civil,53.9846,0.0000,46.0154,LM3,Eng. Biomédica,55.0129,0.0000,44.9871,0.3890,46.5296
Biologia,LM1:Gestão e Planeamento em Turismo|LM3:Administração Pública,LM1,Gestão e Planeamento em Turismo,53.8206,0.0000,46.1794,LM3,Administração Pública,61.7940,0.0000,38.2060,0.3010,37.2093
Biologia,LM1:Línguas e Relações Empresariais|LM3:Eng. Computacional,LM1,Línguas e Relações Empresariais,58.7156,0.0000,41.2844,LM3,Eng. Computacional,53.2110,0.0000,46.7890,0.2180,44.0367
Biologia,LM1:Contabilidade|LM3:Eng. Computacional,LM1,Contabilidade,56.4767,0.0000,43.5233,LM3,Eng. Computacional,54.9223,0.0000,45.0777,0.1930,42.4870
Biologia,LM1:Eng. Civil|LM3:Eng. Computacional,LM1,Eng. Civil,50.0000,0.0000,50.0000,LM3,Eng. Computacional,53.7234,0.0000,46.2766,0.1880,39.8936
Biologia,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Biomédica,LM1,Gestão e Planeamento em Turismo,45.6522,0.0000,54.3478,LM3,Eng. Biomédica,60.8696,0.0000,39.1304,0.1840,39.1304
Biologia,LM1:Design|LM3:Administração Pública,LM1,Design,56.5217,0.0000,43.4783,LM3,Administração Pública,59.4203,0.0000,40.5797,0.1380,29.7101
Biologia,LM1:Contabilidade|LM3:Eng. Física,LM1,Contabilidade,63.6364,0.0000,36.3636,LM3,Eng. Física,53.7879,0.0000,46.2121,0.1320,53.7879
Biologia,LM1:Línguas e Relações Empresariais|LM3:Eng. Física,LM1,Línguas e Relações Empresariais,53.4351,0.0000,46.5649,LM3,Eng. Física,58.7786,0.0000,41.2214,0.1310,44.2748
Biologia,LM1:Eng. Civil|LM3:Eng. Física,LM1,Eng. Civil,53.2787,0.0000,46.7213,LM3,Eng. Física,59.8361,0.0000,40.1639,0.1220,44.2623
Biologia,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Computacional,LM1,Gestão e Planeamento em Turismo,50.9434,0.0000,49.0566,LM3,Eng. Computacional,49.0566,0.0000,50.9434,0.1060,38.6792
Biologia,LM1:Design|LM3:Eng. Biomédica,LM1,Design,58.8235,0.0000,41.1765,LM3,Eng. Biomédica,57.6471,0.0000,42.3529,0.0850,47.0588
Biologia,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Física,LM1,Gestão e Planeamento em Turismo,44.4444,0.0000,55.5556,LM3,Eng. Física,65.0794,0.0000,34.9206,0.0630,36.5079
Biologia,LM1:Contabilidade|LM3:Gestão,LM1,Contabilidade,39.1304,0.0000,60.8696,LM3,Gestão,60.8696,0.0000,39.1304,0.0460,30.4348
Biologia,LM1:Design|LM3:Eng. Computacional,LM1,Design,58.1395,0.0000,41.8605,LM3,Eng. Computacional,32.5581,0.0000,67.4419,0.0430,32.5581
Biologia,LM1:Eng. Civil|LM3:Gestão,LM1,Eng. Civil,55.5556,0.0000,44.4444,LM3,Gestão,69.4444,0.0000,30.5556,0.0360,50.0000
Biologia,LM1:Línguas e Relações Empresariais|LM3:Gestão,LM1,Línguas e Relações Empresariais,63.6364,0.0000,36.3636,LM3,Gestão,39.3939,0.0000,60.6061,0.0330,39.3939
Biologia,LM1:Design|LM3:Eng. Física,LM1,Design,51.6129,0.0000,48.3871,LM3,Eng. Física,64.5161,0.0000,35.4839,0.0310,41.9355
Biologia,LM1:Gestão e Planeamento em Turismo|LM3:Gestão,LM1,Gestão e Planeamento em Turismo,47.3684,0.0000,52.6316,LM3,Gestão,42.1053,0.0000,57.8947,0.0190,36.8421
Biologia,LM1:Biologia e Geologia|LM3:Administração Pública,LM1,Biologia e Geologia,42.8571,0.0000,57.1429,LM3,Administração Pública,42.8571,0.0000,57.1429,0.0070,28.5714
Biologia,LM1:Design|LM3:Gestão,LM1,Design,0.0000,0.0000,100.0000,LM3,Gestão,20.0000,0.0000,80.0000,0.0050,0.0000
Biologia,LM1:Biologia e Geologia|LM3:Eng. Biomédica,LM1,Biologia e Geologia,100.0000,0.0000,0.0000,LM3,Eng. Biomédica,66.6667,0.0000,33.3333,0.0030,100.0000
Biologia,LM1:Biologia e Geologia|LM3:Eng. Computacional,LM1,Biologia e Geologia,50.0000,0.0000,50.0000,LM3,Eng. Computacional,50.0000,0.0000,50.0000,0.0020,50.0000
Biologia,LM1:Biologia e Geologia|LM3:Eng. Física,LM1,Biologia e Geologia,100.0000,0.0000,0.0000,LM3,Eng. Física,0.0000,0.0000,100.0000,0.0020,0.0000
Biologia e Geologia,LM1:Eng. Aeroespacial|LM2:Administração Pública,LM1,Eng. Aeroespacial,45.0000,0.0000,55.0000,LM2,Administração Pública,62.5000,0.0000,37.5000,0.0400,32.5000
Biologia e Geologia,LM1:Tecnologias de Informação|LM2:Administração Pública,LM1,Tecnologias de Informação,53.1250,0.0000,46.8750,LM2,Administração Pública,53.1250,0.0000,46.8750,0.0320,21.8750
Biologia e Geologia,LM1:Matemática|LM2:Administração Pública,LM1,Matemática,28.1250,0.0000,71.8750,LM2,Administração Pública,62.5000,0.0000,37.5000,0.0320,15.6250
Biologia e Geologia,LM1:Biotecnologia|LM2:Administração Pública,LM1,Biotecnologia,44.4444,0.0000,55.5556,LM2,Administração Pública,48.1481,0.0000,51.8519,0.0270,37.0370
Biologia e Geologia,LM1:Tecnologias de Informação|LM2:Eng. Biomédica,LM1,Tecnologias de Informação,32.0000,0.0000,68.0000,LM2,Eng. Biomédica,80.0000,0.0000,20.0000,0.0250,60.0000
Biologia e Geologia,LM1:Eng. Informática|LM2:Administração Pública,LM1,Eng. Informática,45.0000,0.0000,55.0000,LM2,Administração Pública,60.0000,0.0000,40.0000,0.0200,35.0000
Biologia e Geologia,LM1:Biotecnologia|LM2:Eng. Biomédica,LM1,Biotecnologia,50.0000,0.0000,50.0000,LM2,Eng. Biomédica,72.2222,0.0000,27.7778,0.0180,50.0000
Biologia e Geologia,LM1:Eng. Aeroespacial|LM2:Eng. Biomédica,LM1,Eng. Aeroespacial,26.6667,0.0000,73.3333,LM2,Eng. Biomédica,33.3333,0.0000,66.6667,0.0150,20.0000
Biologia e Geologia,LM1:Matemática|LM2:Eng. Física,LM1,Matemática,30.7692,0.0000,69.2308,LM2,Eng. Física,46.1538,0.0000,53.8462,0.0130,7.6923
Biologia e Geologia,LM1:Eng. Aeroespacial|LM2:Eng. Computacional,LM1,Eng. Aeroespacial,58.3333,0.0000,41.6667,LM2,Eng. Computacional,75.0000,0.0000,25.0000,0.0120,58.3333
Biologia e Geologia,LM1:Matemática|LM2:Eng. Biomédica,LM1,Matemática,75.0000,0.0000,25.0000,LM2,Eng. Biomédica,58.3333,0.0000,41.6667,0.0120,41.6667
Biologia e Geologia,LM1:Tecnologias de Informação|LM2:Eng. Física,LM1,Tecnologias de Informação,22.2222,0.0000,77.7778,LM2,Eng. Física,88.8889,0.0000,11.1111,0.0090,44.4444
Biologia e Geologia,LM1:Eng. Informática|LM2:Eng. Biomédica,LM1,Eng. Informática,55.5556,0.0000,44.4444,LM2,Eng. Biomédica,55.5556,0.0000,44.4444,0.0090,55.5556
Biologia e Geologia,LM1:Biotecnologia|LM2:Eng. Física,LM1,Biotecnologia,37.5000,0.0000,62.5000,LM2,Eng. Física,25.0000,0.0000,75.0000,0.0080,25.0000
Biologia e Geologia,LM1:Matemática|LM2:Eng. Computacional,LM1,Matemática,37.5000,0.0000,62.5000,LM2,Eng. Computacional,62.5000,0.0000,37.5000,0.0080,50.0000
Biologia e Geologia,LM1:Biotecnologia|LM2:Eng. Computacional,LM1,Biotecnologia,42.8571,0.0000,57.1429,LM2,Eng. Computacional,14.2857,0.0000,85.7143,0.0070,0.0000
Biologia e Geologia,LM1:MTC|LM2:Administração Pública,LM1,MTC,28.5714,0.0000,71.4286,LM2,Administração Pública,42.8571,0.0000,57.1429,0.0070,14.2857
Biologia e Geologia,LM1:Biologia|LM2:Administração Pública,LM1,Biologia,57.1429,0.0000,42.8571,LM2,Administração Pública,57.1429,0.0000,42.8571,0.0070,28.5714
Biologia e Geologia,LM1:MTC|LM2:Eng. Biomédica,LM1,MTC,14.2857,0.0000,85.7143,LM2,Eng. Biomédica,42.8571,0.0000,57.1429,0.0070,14.2857
Biologia e Geologia,LM1:Eng. Informática|LM2:Eng. Computacional,LM1,Eng. Informática,60.0000,0.0000,40.0000,LM2,Eng. Computacional,60.0000,0.0000,40.0000,0.0050,40.0000
Biologia e Geologia,LM1:Eng. Aeroespacial|LM2:Eng. Física,LM1,Eng. Aeroespacial,20.0000,0.0000,80.0000,LM2,Eng. Física,60.0000,0.0000,40.0000,0.0050,0.0000
